id.deid,T1_Age,T1_Gender,T1_Ethnicity,T6_BFI_agreeable,T6_BFI_conscientious,T6_BFI_open,T6_BFI_extraversion,T6_BFI_neurotic,T1_SWL_1,T1_SWL_2,T1_SWL_3,T1_SWL_4,T1_SWL_5,T1_SWL_Mean,T2_SWL_1,T2_SWL_2,T2_SWL_3,T2_SWL_4,T2_SWL_5,T2_SWL_Mean,T3_SWL_1,T3_SWL_2,T3_SWL_3,T3_SWL_4,T3_SWL_5,T3_SWL_Mean,T4_SWL_1,T4_SWL_2,T4_SWL_3,T4_SWL_4,T4_SWL_5,T4_SWL_Mean,T5_SWL_1,T5_SWL_2,T5_SWL_3,T5_SWL_4,T5_SWL_5,T5_SWL_Mean,T6_SWL_1,T6_SWL_2,T6_SWL_3,T6_SWL_4,T6_SWL_5,T6_SWL_Mean,T7_SWL_1,T7_SWL_2,T7_SWL_3,T7_SWL_4,T7_SWL_5,T7_SWL_Mean,T8_SWL_1,T8_SWL_2,T8_SWL_3,T8_SWL_4,T8_SWL_5,T8_SWL_Mean,T9_SWL_1,T9_SWL_2,T9_SWL_3,T9_SWL_4,T9_SWL_5,T9_SWL_Mean,T10_SWL_1,T10_SWL_2,T10_SWL_3,T10_SWL_4,T10_SWL_5,T10_SWL_Mean,T11_SWL_1,T11_SWL_2,T11_SWL_3,T11_SWL_4,T11_SWL_5,T11_SWL_Mean,T11_LifeSatisf_Change_1,T11_LifeSatisf_Change_2,T11_LifeSatisf_Change_3,T11_LifeSatisf_Change_4,T11_LifeSatisf_Change_5
709,46,2,2,NA,NA,NA,NA,NA,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,29,1,2,0.666666667,4,1.333333333,0,2.666666667,3,4,3,2,2,2.8,4,5,4,3,2,3.6,3,5,4,2,1,3,3,5,3,3,1,3,3,5,4,2,1,3,5,5,4,2,2,3.6,3,5,2,1,1,2.4,3,5,2,2,1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,2,2,3.2,4,4,1,2,6
711,41,1,2,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.8,4,4,4,4,5,4.2,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,24,2,2,2.333333333,0.666666667,3.666666667,1,1.333333333,2,3,2,2,2,2.2,2,3,3,1,1,2,2,3,2,3,1,2.2,NA,NA,NA,NA,NA,NA,2,3,3,2,2,2.4,2,3,2,2,2,2.2,2,3,3,3,2,2.6,2,3,3,2,2,2.4,2,4,3,2,2,2.6,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1.6,2,3,2,6,3
713,44,1,2,3.333333333,3.333333333,3,1.333333333,0,5,5,5,5,5,5,5,4,5,5,5,4.8,5,5,5,4,5,4.8,5,5,5,4,5,4.8,5,5,5,4,5,4.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.8,5,5,5,5,5,5,2,5,5,3,6
714,24,2,2,NA,NA,NA,NA,NA,3,4,4,3,4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,2,2.8,2,3,4,3,2,2.8,1,2,1,3,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,34,2,2,NA,NA,NA,NA,NA,5,5,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,59,2,2,2.333333333,4,3.666666667,2,3.333333333,2,2,2,4,0,2,2,3,3,4,0,2.4,3,4,3,5,0,3,2,4,3,5,0,2.8,3,3,3,4,0,2.6,3,3,3,5,0,2.8,NA,NA,NA,NA,NA,NA,3,4,3,5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,52,2,2,3.666666667,3.666666667,1,1,3.333333333,0,0,0,1,1,0.4,1,1,1,2,0,1,2,0,1,3,0,1.2,1,0,1,2,0,0.8,1,1,1,2,0,1,1,0,1,2,0,0.8,1,0,1,2,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0.8,1,3,1,1,4
718,28,1,2,NA,NA,NA,NA,NA,0,4,4,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,0,2.4,3,3,3,3,2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,36,2,2,NA,NA,NA,NA,NA,2,2,2,3,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,1,3,2,1,3,4,0,2,1,1,3,1,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,38,2,5,3.333333333,3,3,2,1.333333333,5,4,5,5,4,4.6,4,3,3,5,4,3.8,4,4,4,5,4,4.2,4,3,4,4,3,3.6,4,4,4,5,3,4,3,3,3,3,2,2.8,4,3,4,4,3,3.6,4,5,4,5,4,4.4,5,4,4,5,4,4.4,4,4,4,5,4,4.2,4,4,5,5,5,4.6,4,5,1,5,6
721,60,2,2,2.666666667,2.333333333,3.333333333,3.333333333,3,1,2,1,3,0,1.4,1,3,1,3,1,1.8,1,1,1,3,1,1.4,1,1,1,3,0,1.2,2,3,1,3,1,2,1,3,1,2,0,1.4,1,3,0,2,0,1.2,1,3,1,3,0,1.6,1,3,0,2,0,1.2,1,2,0,3,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,66,2,2,2.666666667,1.666666667,2.333333333,0.666666667,3.333333333,1,2,3,3,1,2,1,2,2,2,1,1.6,1,2,2,2,0,1.4,1,2,2,2,0,1.4,0,2,1,3,0,1.2,0,2,1,2,1,1.2,0,1,1,2,1,1,0,1,1,1,0,0.6,0,2,1,1,0,0.8,1,2,1,1,1,1.2,1,2,2,2,1,1.6,0,4,2,4,3
723,54,2,2,3,3.333333333,2.666666667,0.666666667,0.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4.6,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,5,4,5,5,4,4.6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,4,4.4,5,5,5,5,4,4.8,5,5,5,5,5,5,6,3,0,1,4
724,43,2,2,2.666666667,4,2.333333333,1,2.333333333,5,5,5,4,3,4.4,5,5,5,4,3,4.4,5,5,5,4,3,4.4,4,4,4,4,3,3.8,5,5,5,3,3,4.2,4,4,4,4,3,3.8,3,3,3,3,2,2.8,3,3,3,3,2,2.8,5,5,5,3,3,4.2,4,4,4,4,2,3.6,5,5,5,4,2,4.2,4,5,1,3,4
725,40,2,2,NA,NA,NA,NA,NA,1,2,2,2,0,1.4,2,2,2,2,0,1.6,2,2,2,3,1,2,2,2,2,1,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2.2,2,2,2,2,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,69,2,2,1.666666667,1.666666667,3.666666667,0.333333333,2.666666667,3,3,3,3,0,2.4,4,4,4,3,2,3.4,3,4,4,4,2,3.4,4,4,4,2,0,2.8,NA,NA,NA,NA,NA,NA,4,4,4,3,0,3,3,4,5,3,0,3,3,4,5,3,0,3,3,4,4,1,0,2.4,3,4,4,3,0,2.8,3,4,5,1,0,2.6,4,3,0,7,2
727,32,1,2,NA,NA,NA,NA,NA,3,4,3,3,2,3,3,4,4,5,3,3.8,3,4,5,5,4,4.2,3,4,4,4,3,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,25,1,2,NA,NA,NA,NA,NA,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,25,1,2,NA,NA,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,42,2,2,NA,NA,NA,NA,NA,0,1,2,4,1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,1.6,2,0,2,2,1,1.4,1,1,2,3,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,35,2,2,NA,NA,NA,NA,NA,2,1,3,3,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,58,1,5,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,6,5,5.2,4,4,5,5,5,4.6,5,3,5,5,5,4.6,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,5,5,5,5,6,5.2,NA,NA,NA,NA,NA,NA,5,5,5,6,6,5.4,5,5,5,6,6,5.4,5,5,6,0,6,4.4,1,1,5,5,5
733,44,2,2,NA,NA,NA,NA,NA,5,5,5,5,4,4.8,3,4,4,3,4,3.6,4,4,5,5,4,4.4,NA,NA,NA,NA,NA,NA,5,5,5,5,3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,5,5.2,5,5,6,5,3,4.8,2,5,3,6,4
734,28,1,2,0.333333333,4,2.333333333,1.333333333,0,5,6,6,6,6,5.8,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,3,4,1,1,1.8,3,2,3,7,5
735,33,1,2,3.333333333,4,4,3.333333333,0,6,6,6,6,3,5.4,6,6,6,6,3,5.4,6,6,6,6,3,5.4,6,6,6,6,3,5.4,5,6,6,6,3,5.2,6,6,6,6,3,5.4,6,6,6,6,3,5.4,6,6,6,6,3,5.4,6,6,6,6,3,5.4,6,6,6,6,3,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,41,1,2,2.666666667,3.666666667,3,2.333333333,0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,3.8,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,4,3,3,4,6
737,32,1,2,3.333333333,3.333333333,2,2.666666667,1.333333333,4,4,4,4,2,3.6,4,4,4,4,2,3.6,3,3,3,3,1,2.6,4,4,4,4,1,3.4,3,3,3,3,2,2.8,4,4,4,4,2,3.6,4,3,4,4,2,3.4,4,3,4,4,3,3.6,4,4,4,4,2,3.6,4,2,4,4,2,3.2,4,4,4,4,3,3.8,5,3,3,4,7
738,47,1,1,3.666666667,2,1,2.666666667,0,2,2,5,4,1,2.8,1,2,4,5,2,2.8,0,0,5,4,0,1.8,2,1,4,4,1,2.4,0,4,4,4,0,2.4,2,4,4,4,0,2.8,NA,NA,NA,NA,NA,NA,2,2,3,4,0,2.2,4,4,5,5,1,3.8,3,5,5,5,0,3.6,2,4,5,5,1,3.4,6,5,0,6,3
739,61,1,2,NA,NA,NA,NA,NA,4,5,5,4,4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,2,2.2,3,1,2,3,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,36,1,2,1,4,3,0.333333333,3.666666667,3,4,2,2,1,2.4,3,3,2,2,1,2.2,2,3,2,3,0,2,2,3,2,2,1,2,2,3,2,2,0,1.8,2,3,2,2,1,2,2,3,2,2,0,1.8,1,3,2,1,0,1.4,1,2,0,1,0,0.8,0,3,1,1,0,1,2,2,1,1,0,1.2,1,3,1,4,6
741,22,2,2,1.666666667,3,3,1,2.333333333,4,4,4,4,2,3.6,2,2,2,3,2,2.2,2,3,3,4,2,2.8,3,3,3,4,2,3,2,3,3,4,2,2.8,3,4,3,3,2,3,3,4,3,3,2,3,2,3,3,2,2,2.4,NA,NA,NA,NA,NA,NA,3,4,2,3,2,2.8,2,4,3,3,1,2.6,2,2,2,4,5
742,50,2,4,2.333333333,2.333333333,2.333333333,2.333333333,1.666666667,3,5,4,3,3,3.6,3,3,3,4,3,3.2,4,5,4,4,4,4.2,4,4,4,4,4,4,2,4,4,2,3,3,4,4,4,4,4,4,4,5,5,4,3,4.2,3,3,2,4,4,3.2,4,4,4,4,2,3.6,4,6,5,5,4,4.8,0,2,1,4,2,1.8,0,1,1,4,6
743,45,2,6,NA,NA,NA,NA,NA,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,47,1,2,NA,NA,NA,NA,NA,2,3,3,4,2,2.8,3,4,4,4,2,3.4,4,4,4,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,45,1,2,NA,NA,NA,NA,NA,3,3,3,4,1,2.8,2,3,3,3,0,2.2,0,1,2,3,0,1.2,2,3,1,4,0,2,2,3,3,4,1,2.6,NA,NA,NA,NA,NA,NA,2,4,4,4,1,3,3,3,3,4,1,2.8,2,3,3,4,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,47,1,4,2,1,2,0.666666667,2.333333333,3,3,3,2,1,2.4,3,3,3,2,0,2.2,3,3,3,3,1,2.6,4,4,4,4,0,3.2,4,3,4,4,1,3.2,5,4,4,3,1,3.4,5,5,5,4,2,4.2,3,4,4,4,1,3.2,5,5,5,4,2,4.2,5,5,5,4,2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,23,2,2,NA,NA,NA,NA,NA,6,6,6,6,5,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,5,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,41,1,2,1.333333333,1,0.666666667,0.333333333,4,0,2,0,1,2,1,0,1,0,0,2,0.6,0,2,0,0,3,1,0,1,0,2,2,1,0,0,0,0,1,0.2,0,1,0,0,3,0.8,0,1,0,2,1,0.8,0,1,0,0,1,0.4,0,1,0,0,3,0.8,0,1,0,0,3,0.8,0,1,0,0,3,0.8,1,1,2,3,5
749,34,1,1,NA,NA,NA,NA,NA,3,4,2,3,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,30,1,2,NA,NA,NA,NA,NA,3,3,3,3,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,0,2.2,3,3,3,3,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,42,1,2,NA,NA,NA,NA,NA,3,3,4,4,1,3,2,2,4,3,1,2.4,3,3,3,3,1,2.6,3,3,3,3,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,44,1,2,2,4,2.666666667,3,0,5,5,4,5,5,4.8,4,4,3,4,4,3.8,5,4,5,5,5,4.8,5,5,5,5,5,5,4,4,3,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,1,5,5,4,5
753,36,2,2,3.333333333,3,2.666666667,1.333333333,2,5,5,5,5,5,5,5,5,4,5,5,4.8,5,5,5,5,5,5,4,5,4,5,4,4.4,5,5,4,5,4,4.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,47,2,2,NA,NA,NA,NA,NA,4,4,4,4,3,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5,3,4,3,3,4,4,3,3.4,5,3,4,4,3,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,72,1,2,3.666666667,3.666666667,2.666666667,1.333333333,0.333333333,4,4,4,5,4,4.2,3,3,4,5,4,3.8,4,4,4,5,4,4.2,3,3,3,4,4,3.4,3,3,3,3,4,3.2,3,3,3,3,3,3,3,3,5,5,4,4,NA,NA,NA,NA,NA,NA,3,2,4,4,3,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,49,2,2,NA,NA,NA,NA,NA,1,2,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,48,2,2,4,4,2.666666667,1.666666667,1.333333333,5,4,5,5,5,4.8,6,5,5,5,6,5.4,4,2,3,5,5,3.8,5,4,5,5,5,4.8,5,3,3,5,5,4.2,5,3,4,5,5,4.4,5,2,4,4,4,3.8,5,3,3,5,6,4.4,6,4,5,6,6,5.4,6,4,4,6,6,5.2,6,4,5,6,6,5.4,5,3,1,5,3
758,25,2,2,NA,NA,NA,NA,NA,2,4,3,3,2,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,32,1,2,NA,NA,NA,NA,NA,2,3,2,1,0,1.6,2,2,1,0,0,1,2,3,3,2,1,2.2,2,3,3,2,1,2.2,3,4,2,1,1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,43,2,2,3,2,2.666666667,0.333333333,1.333333333,2,3,2,1,1,1.8,2,3,2,2,1,2,2,3,1,1,1,1.6,1,3,2,1,1,1.6,1,2,2,1,1,1.4,2,3,1,1,1,1.6,2,4,1,1,1,1.8,2,3,1,1,1,1.6,1,2,2,1,1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,50,2,2,2.666666667,1,3.666666667,1.666666667,2,4,5,4,5,0,3.6,5,5,5,5,0,4,5,5,5,6,0,4.2,4,5,5,5,0,3.8,4,5,5,5,0,3.8,4,5,4,5,0,3.6,5,5,5,5,0,4,4,5,4,5,0,3.6,3,5,4,5,0,3.4,4,5,4,5,0,3.6,3,5,4,5,0,3.4,0,3,2,3,6
762,68,2,2,NA,NA,NA,NA,NA,4,4,4,4,1,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,2.8,4,4,4,4,4,4,4,2,4,4,4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,32,2,2,2,1,2,1.333333333,3,4,2,1,1,0,1.6,1,2,1,1,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,1,2.2,3,3,2,2,0,2,2,2,1,1,0,1.2,NA,NA,NA,NA,NA,NA,4,4,3,2,0,2.6,3,3,2,2,0,2,4,3,4,3,0,2.8,3,3,3,7,7
764,56,1,2,1.666666667,2,4,3,1.666666667,3,2,0,3,0,1.6,1,2,0,4,0,1.4,1,2,0,3,0,1.2,2,1,1,3,0,1.4,1,2,0,2,0,1,2,3,0,5,0,2,3,2,0,4,0,1.8,2,2,0,3,0,1.4,2,3,1,3,0,1.8,1,2,0,3,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,24,2,2,NA,NA,NA,NA,NA,1,1,0,2,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,33,1,2,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,5
767,28,1,2,NA,NA,NA,NA,NA,4,5,5,4,6,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,5,4.8,5,5,5,4,5,4.8,5,5,5,4,5,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,33,2,2,NA,NA,NA,NA,NA,5,3,3,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,51,2,2,1.333333333,2,0.333333333,0.333333333,0.333333333,4,4,4,5,1,3.6,5,4,5,5,0,3.8,5,5,5,5,1,4.2,5,5,5,6,2,4.6,4,4,4,5,1,3.6,4,4,4,4,0,3.2,4,4,5,6,0,3.8,4,4,5,6,0,3.8,4,4,4,5,0,3.4,2,2,0,1,0,1,5,4,2,5,0,3.2,6,1,1,6,4
770,60,2,2,3.666666667,4,2,2.666666667,0,2,1,3,5,4,3,3,2,4,5,4,3.6,2,3,3,5,3,3.2,2,2,3,5,4,3.2,2,2,3,5,4,3.2,3,2,3,4,4,3.2,2,2,2,4,3,2.6,1,2,2,4,3,2.4,2,2,3,5,3,3,2,2,5,5,3,3.4,2,2,4,4,3,3,3,3,3,1,7
771,29,1,2,2,3,2.666666667,1.666666667,2.666666667,3,4,3,3,2,3,1,3,3,2,3,2.4,2,3,1,1,1,1.6,NA,NA,NA,NA,NA,NA,2,1,1,0,3,1.4,2,3,4,3,4,3.2,3,4,1,0,0,1.6,0,2,4,3,2,2.2,4,3,4,3,2,3.2,4,3,4,3,2,3.2,2,4,3,3,3,3,4,2,1,3,3
